Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,Angry,Disgusted,Fearful,Happy,Neutral,Sad,Surprised
00:00:02:36.600,68,0.0,0.0,0.0,0.0,0.0,0.013380194082856178,0.40354466438293457,0.0,0.0,0.0,0.0,0.0,0.013420850969851017,0.4034426808357239,0.013987889513373375,-5.2187591791152954e-05,0.021026797592639923,0.07440225780010223,0.00043915375135838985,0.23841382563114166,0.0690426379442215,0.006107056047767401,-0.00022349532810039818,0.02215702459216118,0.02184464782476425,-0.0007606598665006459,0.001689742086455226,0.0034359334968030453,0.0009953330736607313,0.04311680793762207,0.04006672278046608,0.00029258933500386775,0.0036861253902316093,-0.0003208292764611542,0.008065609261393547,0.00021264847600832582,0.0012573408894240856,0.2704583704471588,0.2641421854496002,0.13304875791072845,0.13461712002754211,-0.000569185009226203,-0.00025626138085499406,0.36981236934661865,0.2059313952922821,0.20617452263832092,0.0008325977833010256,0.037154506891965866,0.04478727653622627,-0.0005589667707681656,0.008481853641569614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2762136459350586,0.6594518423080444,4.632045745849609,0.5883430242538452,8.099184036254883,2.258735179901123,6.289228916168213
00:00:02:37.616,68,0.0,0.0,0.0,0.0,0.0,0.01310655102133751,0.4101160764694214,0.0,0.0,0.0,0.0,0.0,0.013151190243661404,0.40999510884284973,0.016589507460594177,-0.00010116815246874467,0.02392135187983513,0.09759463369846344,0.0002919815597124398,0.23853349685668945,0.04480455443263054,0.005787688307464123,-0.00021015222591813654,0.029016204178333282,0.02868533320724964,-0.0006882870220579207,0.0014739520847797394,0.003907324280589819,0.0014448605943471193,0.0500672422349453,0.04814135655760765,0.00031953270081430674,0.0034993726294487715,-0.0004359663580544293,0.009284238331019878,0.00030423817224800587,0.0013021943159401417,0.3307023346424103,0.3261058032512665,0.15888090431690216,0.16155555844306946,-0.0005635750130750239,-0.00021249726705718786,0.36785075068473816,0.20449890196323395,0.2047237902879715,0.0007685391465201974,0.039469219744205475,0.04762211814522743,-0.0004122225218452513,0.010680644772946835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4010443687438965,0.6544774770736694,4.856799125671387,0.5793173313140869,7.8248677253723145,2.1805639266967773,6.197595119476318
00:00:02:37.633,68,0.0,0.0,0.0,0.0,0.0,0.013865478336811066,0.40740299224853516,0.0,0.0,0.0,0.0,0.0,0.013885128311812878,0.4072831869125366,0.023496586829423904,-0.0001158757513621822,0.028493350371718407,0.13173145055770874,0.00023618146951775998,0.22629670798778534,0.0207546204328537,0.005428878590464592,-0.00025740679120644927,0.04490164667367935,0.04397525638341904,-0.0005487299058586359,0.00124238315038383,0.005743810907006264,0.0030018531251698732,0.0665137991309166,0.06491601467132568,0.0002714356523938477,0.0033093485981225967,-0.00047541511594317853,0.008537529967725277,0.00039087352342903614,0.0013805452035740018,0.4074710011482239,0.40520820021629333,0.1793743073940277,0.1825408786535263,-0.0006646907422691584,-0.00038319305167533457,0.366054505109787,0.20165057480335236,0.20184326171875,0.0006126541411504149,0.04181674122810364,0.049297720193862915,-0.0003986398223787546,0.010554324835538864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5421226024627686,0.6613761186599731,5.1862993240356445,0.5864077210426331,7.408687114715576,1.978318214416504,6.21868371963501
00:00:02:38.649,68,0.0,0.0,0.0,0.0,0.0,0.014359662309288979,0.3929133713245392,0.0,0.0,0.0,0.0,0.0,0.014406965114176273,0.39279037714004517,0.038007691502571106,-0.00011994615488220006,0.032451331615448,0.17989791929721832,-1.1137276487716008e-05,0.20531904697418213,0.005156384315341711,0.005323601420968771,-0.0003182643267791718,0.062486086040735245,0.06213538348674774,-0.000402105157263577,0.0009455420076847076,0.008421311154961586,0.00540417293086648,0.08559369295835495,0.08371356129646301,0.0002934009244199842,0.0031895532738417387,-0.0004558600194286555,0.00652245944365859,0.0005768107948824763,0.0014921101974323392,0.48524370789527893,0.48623692989349365,0.1908496916294098,0.19564667344093323,-0.0007938420749269426,-0.0004994888440705836,0.3635484278202057,0.20088599622249603,0.20105257630348206,0.0005402648239396513,0.04529111087322235,0.05256584286689758,-0.0004263226001057774,0.008876963518559933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.726604461669922,0.6626341342926025,5.459414005279541,0.5960749387741089,7.3395185470581055,1.8393001556396484,6.060525417327881
00:00:02:39.666,68,0.0,0.0,0.0,0.0,0.0,0.016373954713344574,0.3484434485435486,0.0,0.0,0.0,0.0,0.0,0.016391955316066742,0.3483273983001709,0.055483102798461914,-0.00012141183105995879,0.03562907874584198,0.22434481978416443,-0.00024277225020341575,0.18013863265514374,0.0009314302587881684,0.0051277317106723785,-0.0002656250726431608,0.08332772552967072,0.08389867842197418,-0.0003926044737454504,0.0008982822182588279,0.013643108308315277,0.01055311318486929,0.10438379645347595,0.1007634848356247,0.00026737299049273133,0.002653237897902727,-0.00045212756958790123,0.004673164337873459,0.0005897554219700396,0.0015551841352134943,0.5429401993751526,0.5460671782493591,0.1930030882358551,0.1984236091375351,-0.0008544361335225403,-0.0005536003154702485,0.36219578981399536,0.20748862624168396,0.2076154202222824,0.00045817362843081355,0.050077661871910095,0.05641184374690056,-2.5895609724102542e-05,0.007055945228785276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.827173948287964,0.7252826690673828,5.622174263000488,0.606356143951416,6.916407585144043,1.78330397605896,6.243322849273682
00:00:02:40.683,68,0.0,0.0,0.0,0.0,0.0,0.01977425254881382,0.29583966732025146,0.0,0.0,0.0,0.0,0.0,0.01984197460114956,0.295744389295578,0.07079882174730301,-5.0496160838520154e-05,0.03752469643950462,0.25469276309013367,-0.00016131773008964956,0.15713733434677124,0.0008429769659414887,0.005072302650660276,-0.0002686762309167534,0.09941612184047699,0.10231143236160278,-0.00029772878042422235,0.0007347218925133348,0.01913745328783989,0.016113752499222755,0.11910270899534225,0.11396003514528275,0.00028868881054222584,0.0030943360179662704,-0.00046653460594825447,0.0029752044938504696,0.0005900770192965865,0.0015283775283023715,0.5793530941009521,0.5855004787445068,0.18960264325141907,0.19556188583374023,-0.0008523977012373507,-0.0005225868662819266,0.3619502782821655,0.217791348695755,0.21789684891700745,0.0004628094029612839,0.05479266121983528,0.06186049431562424,9.455524559598416e-05,0.00585389556363225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.797806978225708,0.7154844403266907,5.514676570892334,0.619763970375061,6.905600070953369,1.7612881660461426,6.378701686859131
00:00:02:42.700,68,0.0,0.0,0.0,0.0,0.0,0.023106424137949944,0.25613582134246826,0.0,0.0,0.0,0.0,0.0,0.02320322021842003,0.25610703229904175,0.08259913325309753,-1.9040406186832115e-05,0.0383794791996479,0.2669285833835602,-0.00022340193390846252,0.13785558938980103,0.0008680609753355384,0.005000021308660507,-0.0003042953903786838,0.10775627195835114,0.11201271414756775,-0.00038660436985082924,0.0007312610978260636,0.024805614724755287,0.021880989894270897,0.13012227416038513,0.12266650050878525,0.0002372407470829785,0.0032673843670636415,-0.00047747979988344014,0.0022637841757386923,0.0006572311976924539,0.0016176614444702864,0.5976536273956299,0.6045896410942078,0.18442800641059875,0.19080156087875366,-0.0008071434567682445,-0.0004995603812858462,0.36471104621887207,0.226540207862854,0.22664470970630646,0.0004040770581923425,0.05702689290046692,0.06404123455286026,0.00021965823543723673,0.005639885552227497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70572566986084,0.7254785895347595,5.487415313720703,0.6192409992218018,7.036691665649414,1.6816394329071045,6.45999813079834
00:00:02:43.716,68,0.0,0.0,0.0,0.0,0.0,0.02587694488465786,0.22698204219341278,0.0,0.0,0.0,0.0,0.0,0.025988895446062088,0.22698062658309937,0.08622881025075912,2.189964106946718e-05,0.03838419169187546,0.2620737552642822,-0.00030302180675789714,0.125981867313385,0.0008225349592976272,0.004784536547958851,-0.00033861634437926114,0.10487467050552368,0.11065664887428284,-0.0004436990711838007,0.0007258174009621143,0.028372537344694138,0.025805244222283363,0.13538196682929993,0.1255054622888565,0.00017070319154299796,0.0033186795189976692,-0.00038858246989548206,0.0012804324505850673,0.001058854628354311,0.0019212344195693731,0.5912898182868958,0.5986688733100891,0.17076711356639862,0.1768251210451126,-0.0008460009121336043,-0.0005940146511420608,0.37253013253211975,0.23042713105678558,0.23052749037742615,0.00041449713171459734,0.05563916265964508,0.0622287280857563,2.25337589654373e-05,0.0039085084572434425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68298602104187,0.7179780602455139,5.357827186584473,0.6240136623382568,7.249324321746826,1.7198634147644043,6.325594425201416
00:00:02:44.733,68,0.0,0.0,0.0,0.0,0.0,0.026894032955169678,0.19160902500152588,0.0,0.0,0.0,0.0,0.0,0.027015453204512596,0.191624715924263,0.08052758872509003,3.573529465938918e-05,0.03827434405684471,0.2334602028131485,-0.0005480875261127949,0.11650341749191284,0.000833428290206939,0.004887378308922052,-0.0003730085154529661,0.09711623191833496,0.10200688987970352,-0.00046914161066524684,0.0007942345691844821,0.02910469099879265,0.026966642588377,0.13338887691497803,0.12306281179189682,0.00013783555186819285,0.0034712976776063442,-0.00028319936245679855,0.0007451407727785408,0.0012231252621859312,0.001968716038390994,0.5500905513763428,0.5572965145111084,0.1429244577884674,0.1478157937526703,-0.0006834101513959467,-0.0004964955151081085,0.3792721629142761,0.23006652295589447,0.2301679402589798,0.00043344785808585584,0.05148479342460632,0.05690528079867363,-0.00037302024429664016,0.0009873280068859458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6281678676605225,0.7222633361816406,5.061943054199219,0.6375728845596313,7.908447742462158,1.903028964996338,5.766091823577881
00:00:02:45.750,68,0.0,0.0,0.0,0.0,0.0,0.025554878637194633,0.16728141903877258,0.0,0.0,0.0,0.0,0.0,0.025651318952441216,0.16725939512252808,0.06366842985153198,-1.0508596460567787e-05,0.03487609699368477,0.17919422686100006,-0.0003999503096565604,0.09978268295526505,0.0007351235253736377,0.0055373068898916245,-0.0003282677789684385,0.07997963577508926,0.08082018792629242,-0.0005513900541700423,0.0008656737045384943,0.02903982624411583,0.02716759964823723,0.11704077571630478,0.10577604174613953,0.00010281648428644985,0.0042051044292747974,-0.00026415716274641454,0.00020485535787884146,0.0013930641580373049,0.002015296835452318,0.4283607006072998,0.4338732063770294,0.09048251807689667,0.09251325577497482,-0.0008020424866117537,-0.0005536730750463903,0.38491442799568176,0.2218833565711975,0.2220139503479004,0.0005000387318432331,0.045698512345552444,0.04969707131385803,-7.84633302828297e-05,-0.00017881080566439778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4660654067993164,0.6952638030052185,4.802274703979492,0.656816840171814,8.55858039855957,2.116616725921631,5.342691898345947
00:00:02:45.766,68,0.0,0.0,0.0,0.0,0.0,0.022531883791089058,0.14563892781734467,0.0,0.0,0.0,0.0,0.0,0.02255207858979702,0.14554472267627716,0.03889503702521324,-0.00012128308298997581,0.022628409788012505,0.09945560246706009,0.009038503281772137,0.04287399351596832,0.000862014654558152,0.00600829441100359,-0.0002706125087570399,0.06293894350528717,0.05915540084242821,-0.0006095480639487505,0.0010246554156765342,0.02579895220696926,0.024152865633368492,0.0889316275715828,0.07690002769231796,0.0020230254158377647,0.004545721225440502,-0.0001273278467124328,2.3861675799707882e-05,0.0013539984356611967,0.0019094385206699371,0.2234753668308258,0.22362540662288666,0.022889940068125725,0.02300533838570118,-0.0008849656442180276,-0.0005473895580507815,0.38869014382362366,0.2069905400276184,0.2071932554244995,0.0006652621668763459,0.03972179442644119,0.04175938293337822,-4.957094915880589e-06,-0.0007134841289371252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.184084892272949,0.6903705596923828,4.553227424621582,0.6585338115692139,9.469249725341797,2.3524773120880127,4.818679332733154
00:00:02:46.783,68,0.0,0.0,0.0,0.0,0.0,0.01967918686568737,0.13483130931854248,0.0,0.0,0.0,0.0,0.0,0.01973583735525608,0.134776309132576,0.02460807003080845,-4.62161005998496e-05,0.007440078072249889,0.04512902349233627,0.03476293385028839,0.0010518291965126991,0.0012186173116788268,0.007612488232553005,-0.0003225913387723267,0.05870319530367851,0.051985420286655426,-0.0006033522076904774,0.0009970659157261252,0.022443637251853943,0.021084291860461235,0.06218462064862251,0.045746784657239914,0.015598014928400517,0.0071599590592086315,2.5774725145311095e-05,-4.0189475839724764e-05,0.0015406257007271051,0.0021793541964143515,0.07956229150295258,0.07369204610586166,0.000291231059236452,-0.0007244658190757036,-0.0008204150362871587,-0.0003773303469642997,0.3842068612575531,0.18777650594711304,0.18801160156726837,0.0007541640079580247,0.035707417875528336,0.037788745015859604,0.00045324466191232204,-0.0004509200225584209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8161835670471191,0.6865526437759399,4.509793758392334,0.6559823751449585,9.965913772583008,2.7349095344543457,4.466587543487549
00:00:02:47.799,68,0.0,0.0,0.0,0.0,0.0,0.01867864653468132,0.14558880031108856,0.0,0.0,0.0,0.0,0.0,0.018751129508018494,0.1456199586391449,0.018977176398038864,4.135787457926199e-05,0.0013204669812694192,0.031475771218538284,0.046905845403671265,-0.0003308985033072531,0.0026559140533208847,0.008749299682676792,-0.00032493259641341865,0.0554795078933239,0.048415135592222214,-0.0006625503301620483,0.0010220095282420516,0.020857736468315125,0.019580719992518425,0.04862402379512787,0.029504118487238884,0.02776910737156868,0.010169673711061478,0.00010180313256569207,-0.000286854658043012,0.0015222547808662057,0.0022807682398706675,0.05492035299539566,0.04634690284729004,0.0001435812737327069,-0.000189111044164747,-0.0005585634498856962,-0.00018411115161143243,0.38059449195861816,0.17163176834583282,0.17187942564487457,0.0009142790804617107,0.034723713994026184,0.037357181310653687,0.00019569895812310278,-0.0007422056514769793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6781362295150757,0.6974279880523682,4.450109004974365,0.6423040628433228,10.150657653808594,2.9360764026641846,4.332036018371582
00:00:02:48.816,68,0.0,0.0,0.0,0.0,0.0,0.018212849274277687,0.16577313840389252,0.0,0.0,0.0,0.0,0.0,0.01829155907034874,0.16584932804107666,0.016702692955732346,0.00012468434579204768,0.0008190145599655807,0.03271660953760147,0.05420100316405296,0.00023290541139431298,0.015216102823615074,0.009510327130556107,-0.00030013275681994855,0.035167429596185684,0.030011622235178947,-0.0007985412958078086,0.0011870345333591104,0.019322969019412994,0.017960308119654655,0.042304281145334244,0.02260161004960537,0.030260896310210228,0.013079529628157616,8.704442734597251e-05,-0.0005062590353190899,0.0013201544061303139,0.0020729685202240944,0.06010012701153755,0.05178910866379738,0.0002809118595905602,3.693271355587058e-05,-0.000575171725358814,-0.0002309675473952666,0.3808242678642273,0.1630958765745163,0.16334137320518494,0.0009687982383184135,0.03503801301121712,0.038634661585092545,0.00015171967970672995,-0.0008032848127186298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.620919942855835,0.6613022089004517,4.506406784057617,0.6203500032424927,10.182735443115234,2.7510290145874023,4.542346954345703
00:00:02:50.833,68,0.0,0.0,0.0,0.0,0.0,0.018100688233971596,0.1759127825498581,0.0,0.0,0.0,0.0,0.0,0.018166769295930862,0.17601501941680908,0.016291851177811623,0.0001652938808547333,0.0008886026334948838,0.04022374749183655,0.05957455188035965,0.00617092614993453,0.04578013718128204,0.009542146697640419,-0.00023902897373773158,0.002752601867541671,0.0014742108760401607,-0.0004751223314087838,0.001962164882570505,0.01607835292816162,0.014570288360118866,0.041147876530885696,0.02265266887843609,0.02461286261677742,0.014149664901196957,-2.68034273176454e-05,-0.0005010147579014301,0.0010527143022045493,0.001826136140152812,0.07158790528774261,0.0650748685002327,0.0002957482065539807,0.00021509085490833968,-0.000595186953432858,-0.0003561015473678708,0.38507533073425293,0.16207005083560944,0.16230417788028717,0.001009363099001348,0.03668787330389023,0.04028475284576416,4.921071376884356e-05,-0.0007619495736435056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6742075681686401,0.6821958422660828,4.370267868041992,0.6191210150718689,9.648113250732422,2.873037099838257,5.041245937347412
00:00:02:51.850,68,0.0,0.0,0.0,0.0,0.0,0.019378699362277985,0.14781169593334198,0.0,0.0,0.0,0.0,0.0,0.019484130665659904,0.14795418083667755,0.01614144816994667,0.00016643725393805653,0.0014080303953960538,0.05304468795657158,0.06479191035032272,0.04249022528529167,0.08288972824811935,0.009636422619223595,-0.00022653650376014411,-0.0005345286917872727,-0.0009749093442223966,0.026978934183716774,0.029198849573731422,0.01312208641320467,0.011454025283455849,0.044304490089416504,0.0274028442800045,0.015241963788866997,0.014500511810183525,-0.00019351999799255282,-0.0004870276025030762,0.0008554847445338964,0.001556098461151123,0.08917400240898132,0.08342353999614716,0.00026723812334239483,0.0002207231882493943,-0.0008761632489040494,-0.0007390041719190776,0.39670729637145996,0.16993965208530426,0.17017915844917297,0.0010795550188049674,0.038874998688697815,0.04148401692509651,0.00023462854733224958,-0.0005997772677801549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.759958028793335,0.6988258361816406,4.245607376098633,0.6346038579940796,9.212884902954102,2.9604809284210205,5.445242881774902
00:00:02:52.866,68,0.0,0.0,0.0,0.0,0.0,0.021463260054588318,0.09569811820983887,0.0,0.0,0.0,0.0,0.0,0.021588532254099846,0.09585148841142654,0.016121596097946167,0.00014367372205015272,0.001845981809310615,0.06754089146852493,0.07307734340429306,0.05905117839574814,0.09727928787469864,0.009759983979165554,-0.00012113649427192286,-0.0006352652562782168,-0.0009388020844198763,0.03797253593802452,0.04025290533900261,0.011409158818423748,0.009701024740934372,0.050354499369859695,0.03377268835902214,0.009573892690241337,0.015313955955207348,-0.0002692277485039085,-0.0005343115190044045,0.000853852485306561,0.0013890352565795183,0.10660955309867859,0.1009506955742836,0.0004614869540091604,0.00014011595339979976,-0.0009238219354301691,-0.0008262832416221499,0.4157610833644867,0.18667595088481903,0.18692587316036224,0.0011055116774514318,0.042070962488651276,0.0435531809926033,0.00043274066410958767,-0.00045446111471392214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8629844188690186,0.7481033802032471,4.116429328918457,0.6513900756835938,8.880941390991211,3.1165759563446045,5.517287254333496
00:00:02:52.883,68,0.0,0.0,0.0,0.0,0.0,0.02506164275109768,0.04811675474047661,0.0,0.0,0.0,0.0,0.0,0.02521243505179882,0.048323310911655426,0.01694668084383011,0.00012479774886742234,0.0019418001174926758,0.0792054682970047,0.08611950278282166,0.038467444479465485,0.0869130864739418,0.010111678391695023,-3.157693936373107e-05,-0.0001826931838877499,-0.0007941260701045394,0.023699136450886726,0.02627187967300415,0.011169803328812122,0.00938145536929369,0.057826653122901917,0.039160050451755524,0.010937030427157879,0.01829584687948227,-0.0003636811161413789,-0.0005789463175460696,0.0009456396219320595,0.001365353586152196,0.1168617457151413,0.11100572347640991,0.0005657052388414741,7.528383139288053e-05,-0.0007717037224210799,-0.0007122691022232175,0.4337761700153351,0.202316015958786,0.20257887244224548,0.0011328329565003514,0.0446217805147171,0.044907890260219574,0.0006749435560777783,-0.0004090242146048695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.951188325881958,0.8334923982620239,4.11173677444458,0.6722989082336426,8.608114242553711,3.3676271438598633,5.263619899749756
00:00:02:53.899,68,0.0,0.0,0.0,0.0,0.0,0.02827264554798603,0.04413370043039322,0.0,0.0,0.0,0.0,0.0,0.028453895822167397,0.04439617693424225,0.017773812636733055,0.00012250884901732206,0.0015391564229503274,0.08810713142156601,0.09797444939613342,0.020667757838964462,0.07037512958049774,0.010272831656038761,-9.413436146132881e-07,0.0011634908150881529,-3.574281799956225e-05,0.0024009598419070244,0.005042837932705879,0.01182872150093317,0.00988235604017973,0.06224731355905533,0.04095222055912018,0.01565488986670971,0.02329881861805916,-0.0004499579663388431,-0.0005891554174013436,0.0010216626105830073,0.0013920748606324196,0.12617382407188416,0.12007409334182739,0.0004106829292140901,-1.584094025020022e-05,-0.0008346843533217907,-0.0007932539447210729,0.4433397650718689,0.2125549465417862,0.21281564235687256,0.0011515198275446892,0.04554247856140137,0.045476846396923065,0.0006558611057698727,-0.0005935223307460546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.929844856262207,0.9363136291503906,4.1124491691589355,0.6862295866012573,8.13104248046875,3.856318950653076,5.133621692657471
00:00:02:54.916,68,0.0,0.0,0.0,0.0,0.0,0.029963213950395584,0.05703352391719818,0.0,0.0,0.0,0.0,0.0,0.030161431059241295,0.05734261870384216,0.018046166747808456,0.00014124230074230582,0.0011949620675295591,0.09329424053430557,0.10569246113300323,0.010284800082445145,0.05659227445721626,0.01063455082476139,4.978302968083881e-05,0.010117919184267521,0.008162961341440678,-0.0010765260085463524,0.0015200827037915587,0.013108789920806885,0.011090205982327461,0.06612519919872284,0.04194065183401108,0.021506479009985924,0.02799352817237377,-0.0005012990441173315,-0.0005880598910152912,0.00108197215013206,0.00150769401807338,0.13328705728054047,0.12620089948177338,0.0005169058567844331,0.0003014655667357147,-0.0007650613551959395,-0.000682638434227556,0.44777199625968933,0.2176169753074646,0.21788637340068817,0.0012184430379420519,0.04468061774969101,0.044839806854724884,0.00044830405386164784,-0.0008555708918720484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850022554397583,0.9466980695724487,4.18013334274292,0.6967458724975586,7.972017288208008,3.92747163772583,5.231769561767578
00:00:02:55.933,68,0.0,0.0,0.0,0.0,0.0,0.029863541945815086,0.08917208760976791,0.0,0.0,0.0,0.0,0.0,0.030053114518523216,0.08955810219049454,0.01859084516763687,0.00013275019591674209,0.001002435921691358,0.0962664783000946,0.1104007363319397,0.00472798990085721,0.049944788217544556,0.011197342537343502,5.338076516636647e-05,0.022360362112522125,0.01851080358028412,-0.0010848062811419368,0.001542930956929922,0.014327842742204666,0.012191086076200008,0.06763941049575806,0.04235966503620148,0.025246357545256615,0.030981704592704773,-0.0005484355497173965,-0.000539707369171083,0.001007538172416389,0.001477845013141632,0.13830669224262238,0.13111081719398499,0.00037918263114988804,0.0002499994880054146,-0.0006423818995244801,-0.0006169028347358108,0.44742003083229065,0.21872839331626892,0.2189999520778656,0.0012555952416732907,0.04392368346452713,0.04450845718383789,0.0003901263407897204,-0.0008045302238315344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7581053972244263,0.9070042371749878,4.258203029632568,0.7019427418708801,8.236288070678711,3.6700751781463623,5.308748245239258
00:00:02:57.950,68,0.0,0.0,0.0,0.0,0.0,0.028658144176006317,0.12701088190078735,0.0,0.0,0.0,0.0,0.0,0.028818335384130478,0.12741363048553467,0.019103961065411568,6.473086978076026e-05,0.000813701655715704,0.09842438995838165,0.11308608949184418,0.003681403584778309,0.05223064497113228,0.011414065025746822,1.876924216048792e-05,0.03153691440820694,0.02553434856235981,-0.0011165046598762274,0.0014872997999191284,0.015846699476242065,0.013470793142914772,0.07162890583276749,0.04535505175590515,0.02794051356613636,0.03239225968718529,-0.0005894912173971534,-0.0004649750771932304,0.0009331300971098244,0.0014223483158275485,0.14290764927864075,0.1359129101037979,0.0004375020507723093,8.332911966135725e-05,-0.0006485974881798029,-0.0006514997803606093,0.447102814912796,0.2203996330499649,0.2206856608390808,0.0012636248720809817,0.044516075402498245,0.04585552588105202,0.000246687006438151,-0.0008856147760525346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7175579071044922,0.8469874858856201,4.364063262939453,0.7069748640060425,8.546398162841797,3.342621326446533,5.341905117034912
00:00:02:58.966,68,0.0,0.0,0.0,0.0,0.0,0.028171580284833908,0.1654253453016281,0.0,0.0,0.0,0.0,0.0,0.02830647863447666,0.16579587757587433,0.020599763840436935,3.4691838664002717e-05,0.0005867587169632316,0.10118217766284943,0.11535105109214783,0.011421477422118187,0.06305744498968124,0.012068270705640316,-2.8921625926159322e-05,0.03343267738819122,0.025200409814715385,-0.0011163032613694668,0.0015511784004047513,0.017362507060170174,0.014769578352570534,0.08040783554315567,0.05486999452114105,0.029069995507597923,0.03295038640499115,-0.0005085263983346522,-0.00040078445454128087,0.0008826843113638461,0.0014619285939261317,0.1500377655029297,0.143318310379982,6.84125188854523e-05,-0.0004817255830857903,-0.0008294403669424355,-0.0008123560110107064,0.44810959696769714,0.22353790700435638,0.22384046018123627,0.001351205282844603,0.04679648578166962,0.04868043586611748,0.00021977223514113575,-0.0007937629707157612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7588064670562744,0.7894243001937866,4.4432830810546875,0.7202868461608887,8.823177337646484,2.9159018993377686,5.374557971954346
00:00:02:59.983,68,0.0,0.0,0.0,0.0,0.0,0.028039388358592987,0.19625568389892578,0.0,0.0,0.0,0.0,0.0,0.02814708650112152,0.19652509689331055,0.02124829590320587,3.276348070357926e-05,0.0003519152814988047,0.10720641165971756,0.10205969959497452,0.07108067721128464,0.08574412018060684,0.012305197305977345,-9.417944056622218e-06,0.022967176511883736,0.014365272596478462,-0.0012287083081901073,0.001954073552042246,0.018180284649133682,0.015478781424462795,0.08908066153526306,0.06775746494531631,0.02251538820564747,0.030495652928948402,-0.0003241006634198129,-0.00047493830788880587,0.0009094871347770095,0.0016144670080393553,0.1694135218858719,0.16330567002296448,0.0019541599322110415,0.0014370563440024853,-0.0009011661750264466,-0.0008368177805095911,0.4497222602367401,0.2286321073770523,0.22893831133842468,0.0014962879940867424,0.05152757465839386,0.05502552539110184,0.000724870478734374,4.104927211301401e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8295009136199951,0.7471437454223633,4.393443584442139,0.7250477075576782,9.124935150146484,2.5415828227996826,5.3404741287231445
